"","Country.Province","Lat","Long","pos_mean","pos_std","pos_sum"
"140","Guinea/",9.9456,-9.6966,9621.99382716049,9621.99382716049,4676289
"141","Guinea-Bissau/",11.8037,-15.1804,1941.68930041152,1941.68930041152,943661
"142","Guyana/",4.860416,-58.93018,3985.62962962963,3985.62962962963,1937016
"143","Haiti/",18.9712,-72.2852,7039.88477366255,7039.88477366255,3421384
"144","Holy See/",41.9029,12.4534,16.9465020576132,16.9465020576132,8236
"145","Honduras/",15.2,-86.2419,80787.7201646091,80787.7201646091,39262832
"146","Hungary/",47.1625,19.5033,190290.477366255,190290.477366255,92481172
"147","Iceland/",64.9631,-19.0208,3448.22839506173,3448.22839506173,1675839
"148","India/",20.593684,78.96288,6191390.4218107,6191390.4218107,3009015745
"149","Indonesia/",-0.7893,113.9213,516184.820987654,516184.820987654,250865823
"150","Iran/",32.427908,53.688046,777846.508230453,777846.508230453,378033403
"151","Iraq/",33.223191,43.679291,366003.222222222,366003.222222222,177877566
"152","Ireland/",53.1424,-7.6921,84228.7325102881,84228.7325102881,40935164
"153","Israel/",31.046051,34.851612,301534.878600823,301534.878600823,146545951
"154","Italy/",41.87194,12.56738,1240933.04526749,1240933.04526749,603093460
"155","Jamaica/",18.1096,-77.2975,11090.2757201646,11090.2757201646,5389874
"156","Japan/",36.204824,138.252924,171931.37037037,171931.37037037,83558646
"157","Jordan/",31.24,36.51,173855.493827161,173855.493827161,84493770
"158","Kazakhstan/",48.0196,66.9237,137013.646090535,137013.646090535,66588632
"159","Kenya/",-0.0236,37.9062,54269.6728395062,54269.6728395062,26375061
"160","Korea, South/",35.907757,127.766922,40557.4814814815,40557.4814814815,19710936
"161","Kosovo/",42.602636,20.902977,30926.3004115226,30926.3004115226,15030182
"162","Kuwait/",29.31166,47.481766,104777.705761317,104777.705761317,50921965
"163","Kyrgyzstan/",41.20438,74.766098,44991.4691358025,44991.4691358025,21865854
"164","Laos/",19.85627,102.495496,90.5288065843621,90.5288065843621,43997
"165","Latvia/",56.8796,24.6032,29243.1728395062,29243.1728395062,14212182
"166","Lebanon/",33.8547,35.8623,139038.543209877,139038.543209877,67572732
"167","Lesotho/",-29.61,28.2336,3330.50205761317,3330.50205761317,1618624
"168","Liberia/",6.428055,-9.429499,1150.32510288066,1150.32510288066,559058
"169","Libya/",26.3351,17.228331,57584.5164609053,57584.5164609053,27986075
"170","Liechtenstein/",47.14,9.55,980.748971193416,980.748971193416,476644
"171","Lithuania/",55.1694,23.8813,70295.6111111111,70295.6111111111,34163667
"172","Luxembourg/",49.8153,6.1296,23861.9979423868,23861.9979423868,11596931
"173","MS Zaandam/",0,0,7.7201646090535,7.7201646090535,3752
"174","Madagascar/",-18.766947,46.869107,12862.3991769547,12862.3991769547,6251126
"175","Malawi/",-13.2543,34.3015,10207.353909465,10207.353909465,4960774
"176","Malaysia/",4.210484,101.975766,101445.633744856,101445.633744856,49302578
"177","Maldives/",3.2028,73.2207,10351.8333333333,10351.8333333333,5030991
"178","Mali/",17.570692,-3.996166,4443.47942386831,4443.47942386831,2159531
